Date,brand,sessions,conversions,revenue,cr,aov,campaign,campaign_volume
2023-09-09,epsilon,43,0,0.0,0.000998,3184.03,no,no-campaign
2023-09-10,alpha,65,0,0.0,0.004541,417.45,no,no-campaign
2023-09-10,beta,234,2,187.73,0.01725,93.86,no,no-campaign
2023-09-10,gamma,16,0,0.0,0.002047,966.29,no,no-campaign
2023-09-10,delta,300,8,304.15,0.028976,38.02,no,no-campaign
2023-09-10,epsilon,27,0,0.0,0.001801,3189.44,no,no-campaign
2023-09-11,alpha,73,0,0.0,0.005961,357.33,no,no-campaign
2023-09-11,beta,302,7,658.03,0.020241,94.0,no,no-campaign
2023-09-11,gamma,23,0,0.0,0.002011,971.83,no,no-campaign
2023-09-11,delta,653,23,887.4,0.025529,38.58,no,no-campaign
2023-09-11,epsilon,38,0,0.0,0.001006,2966.04,no,no-campaign
2023-09-12,alpha,81,1,408.43,0.005554,408.43,no,no-campaign
2023-09-12,beta,245,4,316.54,0.018984,79.13,no,no-campaign
2023-09-12,gamma,23,0,0.0,0.002586,1252.16,no,no-campaign
2023-09-12,delta,596,10,321.35,0.030962,32.14,no,no-campaign
2023-09-12,epsilon,92,0,0.0,0.00129,3423.48,no,no-campaign
2023-09-13,alpha,75,0,0.0,0.005564,527.26,no,no-campaign
2023-09-13,beta,337,3,320.28,0.019358,106.76,no,no-campaign
2023-09-13,gamma,22,0,0.0,0.001608,1211.09,no,no-campaign
2023-09-13,delta,587,20,667.54,0.034406,33.38,no,no-campaign
2023-09-13,epsilon,44,0,0.0,0.001309,3834.86,no,no-campaign
2023-09-14,alpha,75,1,412.55,0.005303,412.55,no,no-campaign
2023-09-14,beta,381,8,762.73,0.01465,95.34,no,no-campaign
2023-09-14,gamma,17,0,0.0,0.00169,1043.7,no,no-campaign
2023-09-14,delta,487,22,841.51,0.030843,38.25,no,no-campaign
2023-09-14,epsilon,52,0,0.0,0.001086,3615.19,no,no-campaign
2023-09-15,alpha,105,0,0.0,0.006006,402.17,no,no-campaign
2023-09-15,beta,393,4,365.09,0.014832,91.27,no,no-campaign
2023-09-15,gamma,19,1,1169.6,0.002135,1169.6,no,no-campaign
2023-09-15,delta,1076,30,1073.23,0.034339,35.77,no,no-campaign
2023-09-15,epsilon,42,0,0.0,0.001243,3295.46,no,no-campaign
2023-09-16,alpha,59,0,0.0,0.00544,428.27,no,no-campaign
2023-09-16,beta,273,6,562.98,0.017559,93.83,no,no-campaign
2023-09-16,gamma,14,0,0.0,0.001839,1077.3,no,no-campaign
2023-09-16,delta,435,13,407.53,0.027736,31.35,no,no-campaign
2023-09-16,epsilon,28,0,0.0,0.00122,3016.38,no,no-campaign
2023-09-17,alpha,65,1,390.62,0.00486,390.62,no,no-campaign
2023-09-17,beta,310,6,522.27,0.019885,87.04,no,no-campaign
2023-09-17,gamma,20,0,0.0,0.001499,1025.54,no,no-campaign
2023-09-17,delta,457,26,714.29,0.036423,27.47,no,no-campaign
2023-09-17,epsilon,28,0,0.0,0.001241,3136.0,no,no-campaign
2023-09-18,alpha,101,1,423.82,0.00423,423.82,no,no-campaign
2023-09-18,beta,321,7,759.92,0.020143,108.56,no,no-campaign
2023-09-18,gamma,26,0,0.0,0.001971,1018.07,no,no-campaign
2023-09-18,delta,868,33,1038.66,0.029607,31.47,no,no-campaign
2023-09-18,epsilon,37,0,0.0,0.001108,3417.85,no,no-campaign
2023-09-19,alpha,111,2,838.8,0.005267,419.4,no,no-campaign
2023-09-19,beta,321,5,403.31,0.016901,80.66,no,no-campaign
2023-09-19,gamma,23,0,0.0,0.001851,1055.74,no,no-campaign
2023-09-19,delta,541,17,552.83,0.028579,32.52,no,no-campaign
2023-09-19,epsilon,37,0,0.0,0.001045,3562.58,no,no-campaign
2023-09-20,alpha,65,0,0.0,0.00441,407.27,no,no-campaign
2023-09-20,beta,340,5,461.74,0.017536,92.35,no,no-campaign
2023-09-20,gamma,22,0,0.0,0.00216,1027.31,no,no-campaign
2023-09-20,delta,632,14,471.52,0.029479,33.68,no,no-campaign
2023-09-20,epsilon,51,0,0.0,0.00126,3659.1,no,no-campaign
2023-09-21,alpha,73,0,0.0,0.004764,429.78,no,no-campaign
2023-09-21,beta,402,12,1188.97,0.021723,99.08,no,no-campaign
2023-09-21,gamma,20,0,0.0,0.001736,1059.46,no,no-campaign
2023-09-21,delta,855,25,878.57,0.024694,35.14,no,no-campaign
2023-09-21,epsilon,34,0,0.0,0.001218,3201.48,no,no-campaign
2023-09-22,alpha,74,1,453.84,0.00565,453.84,no,no-campaign
2023-09-22,beta,460,17,1904.68,0.02256,112.04,no,no-campaign
2023-09-22,gamma,17,0,0.0,0.001751,1004.98,no,no-campaign
2023-09-22,delta,764,32,1197.48,0.033952,37.42,no,no-campaign
2023-09-22,epsilon,46,0,0.0,0.001287,3747.61,no,no-campaign
2023-09-23,alpha,59,0,0.0,0.003929,411.84,no,no-campaign
2023-09-23,beta,256,3,314.82,0.023202,104.94,no,no-campaign
2023-09-23,gamma,13,0,0.0,0.002281,1060.69,no,no-campaign
2023-09-23,delta,518,18,599.28,0.027516,33.29,no,no-campaign
2023-09-23,epsilon,32,0,0.0,0.001268,3822.73,no,no-campaign
2023-09-24,alpha,60,0,0.0,0.005449,426.49,no,no-campaign
2023-09-24,beta,324,5,503.26,0.017964,100.65,no,no-campaign
2023-09-24,gamma,12,0,0.0,0.002139,1114.21,no,no-campaign
2023-09-24,delta,451,20,678.61,0.034812,33.93,no,no-campaign
2023-09-24,epsilon,24,0,0.0,0.001151,2912.27,no,no-campaign
2023-09-25,alpha,71,2,855.33,0.004672,427.66,no,no-campaign
2023-09-25,beta,413,3,270.02,0.016566,90.01,no,no-campaign
2023-09-25,gamma,29,0,0.0,0.002318,992.37,no,no-campaign
2023-09-25,delta,915,14,493.63,0.026728,35.26,no,no-campaign
2023-09-25,epsilon,38,0,0.0,0.001194,3085.72,no,no-campaign
2023-09-26,alpha,96,0,0.0,0.00561,488.29,no,no-campaign
2023-09-26,beta,331,10,914.05,0.015548,91.41,no,no-campaign
2023-09-26,gamma,27,1,1026.77,0.002015,1026.77,no,no-campaign
2023-09-26,delta,835,20,653.52,0.028211,32.68,no,no-campaign
2023-09-26,epsilon,55,0,0.0,0.001275,3611.4,no,no-campaign
2023-09-27,alpha,61,1,403.43,0.005092,403.43,no,no-campaign
2023-09-27,beta,447,10,1039.46,0.016923,103.95,no,no-campaign
2023-09-27,gamma,22,0,0.0,0.00179,1049.5,no,no-campaign
2023-09-27,delta,455,19,644.0,0.034677,33.89,no,no-campaign
2023-09-27,epsilon,38,0,0.0,0.001036,3280.04,no,no-campaign
2023-09-28,alpha,78,2,789.52,0.004593,394.76,no,no-campaign
2023-09-28,beta,445,9,906.89,0.017399,100.77,no,no-campaign
2023-09-28,gamma,23,0,0.0,0.001923,1110.99,no,no-campaign
2023-09-28,delta,573,25,890.52,0.035529,35.62,no,no-campaign
2023-09-28,epsilon,34,0,0.0,0.001083,2936.45,no,no-campaign
2023-09-29,alpha,96,0,0.0,0.005634,420.68,no,no-campaign
2023-09-29,beta,589,8,787.17,0.017467,98.4,no,no-campaign
2023-09-29,gamma,24,0,0.0,0.002379,976.38,no,no-campaign
2023-09-29,delta,769,26,1018.88,0.027675,39.19,no,no-campaign
2023-09-29,epsilon,51,0,0.0,0.001207,3003.85,no,no-campaign
2023-09-30,alpha,63,0,0.0,0.003946,466.92,no,no-campaign
2023-09-30,beta,290,9,787.88,0.01949,87.54,no,no-campaign
2023-09-30,gamma,13,0,0.0,0.002093,1048.51,no,no-campaign
2023-09-30,delta,521,15,485.97,0.030012,32.4,no,no-campaign
2023-09-30,epsilon,34,0,0.0,0.000951,2735.33,no,no-campaign
2023-10-01,alpha,90,0,0.0,0.005152,456.42,no,no-campaign
2023-10-01,beta,308,6,518.93,0.015829,86.49,no,no-campaign
2023-10-01,gamma,21,0,0.0,0.001901,1093.05,no,no-campaign
2023-10-01,delta,413,16,545.77,0.034502,34.11,no,no-campaign
2023-10-01,epsilon,31,0,0.0,0.001177,3024.04,no,no-campaign
2023-10-02,alpha,140,1,450.94,0.005087,450.94,no,no-campaign
2023-10-02,beta,544,13,1238.43,0.016141,95.26,no,no-campaign
2023-10-02,gamma,41,0,0.0,0.001958,1181.79,no,no-campaign
2023-10-02,delta,675,28,852.6,0.034161,30.45,no,no-campaign
2023-10-02,epsilon,47,0,0.0,0.001075,2929.7,no,no-campaign
2023-10-03,alpha,117,2,904.63,0.004392,452.31,no,no-campaign
2023-10-03,beta,478,8,869.4,0.020448,108.68,no,no-campaign
2023-10-03,gamma,29,0,0.0,0.001928,994.36,no,no-campaign
2023-10-03,delta,628,9,307.9,0.029297,34.21,no,no-campaign
2023-10-03,epsilon,43,0,0.0,0.001401,2854.63,no,no-campaign
2023-10-04,alpha,107,1,465.94,0.004969,465.94,no,no-campaign
2023-10-04,beta,564,7,625.74,0.016403,89.39,no,no-campaign
2023-10-04,gamma,28,0,0.0,0.001658,1178.47,no,no-campaign
2023-10-04,delta,529,18,493.82,0.029929,27.43,no,no-campaign
2023-10-04,epsilon,35,0,0.0,0.001126,3041.35,no,no-campaign
2023-10-05,alpha,108,0,0.0,0.004413,368.37,no,no-campaign
2023-10-05,beta,619,12,1137.07,0.014393,94.76,no,no-campaign
2023-10-05,gamma,35,0,0.0,0.001806,1079.58,no,no-campaign
2023-10-05,delta,549,25,983.63,0.032759,39.35,no,no-campaign
2023-10-05,epsilon,34,0,0.0,0.001197,2664.94,no,no-campaign
2023-10-06,alpha,133,0,0.0,0.006104,388.35,no,no-campaign
2023-10-06,beta,481,7,694.33,0.016746,99.19,no,no-campaign
2023-10-06,gamma,33,0,0.0,0.002153,1113.34,no,no-campaign
2023-10-06,delta,715,30,1236.88,0.034209,41.23,no,no-campaign
2023-10-06,epsilon,40,0,0.0,0.001046,3010.38,no,no-campaign
2023-10-07,alpha,74,0,0.0,0.005504,458.8,no,no-campaign
2023-10-07,beta,341,8,767.62,0.02061,95.95,no,no-campaign
2023-10-07,gamma,20,0,0.0,0.001993,1014.59,no,no-campaign
2023-10-07,delta,643,18,692.24,0.031711,38.46,no,no-campaign
2023-10-07,epsilon,32,0,0.0,0.001315,2938.45,no,no-campaign
2023-10-08,alpha,71,0,0.0,0.004971,434.42,no,no-campaign
2023-10-08,beta,409,10,1096.91,0.017992,109.69,no,no-campaign
2023-10-08,gamma,22,0,0.0,0.002087,1091.92,no,no-campaign
2023-10-08,delta,365,4,145.75,0.025554,36.44,no,no-campaign
2023-10-08,epsilon,27,0,0.0,0.001029,3655.75,no,no-campaign
2023-10-09,alpha,121,0,0.0,0.005375,418.44,no,no-campaign
2023-10-09,beta,388,9,799.6,0.019172,88.84,no,no-campaign
2023-10-09,gamma,35,0,0.0,0.00164,1178.91,no,no-campaign
2023-10-09,delta,583,14,476.13,0.026926,34.01,no,no-campaign
2023-10-09,epsilon,36,0,0.0,0.000998,4090.7,no,no-campaign
2023-10-10,alpha,81,0,0.0,0.005818,561.68,no,no-campaign
2023-10-10,beta,491,12,1181.74,0.020942,98.48,no,no-campaign
2023-10-10,gamma,25,1,983.28,0.002236,983.28,no,no-campaign
2023-10-10,delta,596,23,867.57,0.032911,37.72,no,no-campaign
2023-10-10,epsilon,39,0,0.0,0.001342,3220.91,no,no-campaign
2023-10-11,alpha,91,1,386.46,0.004128,386.46,no,no-campaign
2023-10-11,beta,457,12,1099.76,0.020987,91.65,no,no-campaign
2023-10-11,gamma,16,0,0.0,0.001687,1142.08,no,no-campaign
2023-10-11,delta,418,14,475.84,0.031541,33.99,no,no-campaign
2023-10-11,epsilon,39,0,0.0,0.001258,3091.84,no,no-campaign
2023-10-12,alpha,79,0,0.0,0.005086,456.86,no,no-campaign
2023-10-12,beta,457,11,1070.56,0.022073,97.32,no,no-campaign
2023-10-12,gamma,20,0,0.0,0.001985,1017.54,no,no-campaign
2023-10-12,delta,481,9,289.49,0.027685,32.17,no,no-campaign
2023-10-12,epsilon,41,0,0.0,0.001078,3279.02,no,no-campaign
2023-10-13,alpha,143,0,0.0,0.004771,451.53,no,no-campaign
2023-10-13,beta,579,14,1331.34,0.021599,95.1,no,no-campaign
2023-10-13,gamma,31,0,0.0,0.002178,1082.13,no,no-campaign
2023-10-13,delta,706,30,1305.68,0.03222,43.52,no,no-campaign
2023-10-13,epsilon,42,0,0.0,0.000969,3107.5,no,no-campaign
2023-10-14,alpha,117,0,0.0,0.006434,358.5,no,no-campaign
2023-10-14,beta,305,4,372.69,0.017248,93.17,no,no-campaign
2023-10-14,gamma,28,0,0.0,0.002008,1216.5,no,no-campaign
2023-10-14,delta,544,16,573.14,0.024739,35.82,no,no-campaign
2023-10-14,epsilon,31,0,0.0,0.000978,2931.61,no,no-campaign
2023-10-15,alpha,81,0,0.0,0.00597,399.18,no,no-campaign
2023-10-15,beta,381,7,616.41,0.016481,88.06,no,no-campaign
2023-10-15,gamma,15,0,0.0,0.002242,910.11,no,no-campaign
2023-10-15,delta,341,12,463.19,0.030116,38.6,no,no-campaign
2023-10-15,epsilon,29,0,0.0,0.001104,3146.19,no,no-campaign
2023-10-16,alpha,112,1,380.2,0.004531,380.2,no,no-campaign
2023-10-16,beta,574,9,872.54,0.018008,96.95,no,no-campaign
2023-10-16,gamma,25,0,0.0,0.001777,1152.84,no,no-campaign
2023-10-16,delta,548,19,666.21,0.027236,35.06,no,no-campaign
2023-10-16,epsilon,30,0,0.0,0.001487,3318.11,no,no-campaign
2023-10-17,alpha,89,2,865.88,0.006298,432.94,no,no-campaign
2023-10-17,beta,426,12,1131.91,0.024081,94.33,no,no-campaign
2023-10-17,gamma,20,0,0.0,0.002076,1114.62,no,no-campaign
2023-10-17,delta,673,28,959.88,0.032036,34.28,no,no-campaign
2023-10-17,epsilon,47,0,0.0,0.001012,3768.32,no,no-campaign
2023-10-18,alpha,121,0,0.0,0.004432,404.82,no,no-campaign
2023-10-18,beta,554,12,1215.92,0.019105,101.33,no,no-campaign
2023-10-18,gamma,28,0,0.0,0.001876,1042.88,no,no-campaign
2023-10-18,delta,665,20,731.43,0.034713,36.57,no,no-campaign
2023-10-18,epsilon,38,0,0.0,0.001189,3223.08,no,no-campaign
2023-10-19,alpha,114,0,0.0,0.005008,470.01,no,no-campaign
2023-10-19,beta,383,8,938.22,0.018175,117.28,no,no-campaign
2023-10-19,gamma,26,0,0.0,0.001958,1063.98,no,no-campaign
2023-10-19,delta,639,22,864.17,0.030681,39.28,no,no-campaign
2023-10-19,epsilon,31,0,0.0,0.001179,3048.39,no,no-campaign
2023-10-20,alpha,122,0,0.0,0.005962,405.76,no,no-campaign
2023-10-20,beta,496,6,511.78,0.015305,85.3,no,no-campaign
2023-10-20,gamma,35,0,0.0,0.001961,1146.17,no,no-campaign
2023-10-20,delta,482,13,468.93,0.030483,36.07,no,no-campaign
2023-10-20,epsilon,43,0,0.0,0.00133,2899.26,no,no-campaign
2023-10-21,alpha,73,0,0.0,0.005326,421.41,no,no-campaign
2023-10-21,beta,283,9,917.7,0.016406,101.97,no,no-campaign
2023-10-21,gamma,15,0,0.0,0.002049,967.8,no,no-campaign
2023-10-21,delta,752,25,879.83,0.032054,35.19,no,no-campaign
2023-10-21,epsilon,27,0,0.0,0.00096,2726.29,no,no-campaign
2023-10-22,alpha,71,0,0.0,0.00597,494.56,no,no-campaign
2023-10-22,beta,267,1,86.95,0.015802,86.95,no,no-campaign
2023-10-22,gamma,20,0,0.0,0.001987,1090.77,no,no-campaign
2023-10-22,delta,518,19,659.11,0.025887,34.69,no,no-campaign
2023-10-22,epsilon,25,0,0.0,0.00127,3138.17,no,no-campaign
2023-10-23,alpha,102,0,0.0,0.005695,469.3,no,no-campaign
2023-10-23,beta,591,16,1338.22,0.017693,83.64,no,no-campaign
2023-10-23,gamma,39,0,0.0,0.001917,1063.22,no,no-campaign
2023-10-23,delta,653,12,425.07,0.027617,35.42,no,no-campaign
2023-10-23,epsilon,32,0,0.0,0.001212,3458.97,no,no-campaign
2023-10-24,alpha,105,0,0.0,0.004642,427.89,no,no-campaign
2023-10-24,beta,455,10,897.31,0.015717,89.73,no,no-campaign
2023-10-24,gamma,31,0,0.0,0.002537,1023.55,no,no-campaign
2023-10-24,delta,520,19,788.55,0.031401,41.5,no,no-campaign
2023-10-24,epsilon,51,0,0.0,0.001342,2911.82,no,no-campaign
2023-10-25,alpha,121,1,427.36,0.005747,427.36,no,no-campaign
2023-10-25,beta,345,8,788.32,0.016733,98.54,no,no-campaign
2023-10-25,gamma,22,0,0.0,0.00244,1019.59,no,no-campaign
2023-10-25,delta,555,14,475.95,0.029444,34.0,no,no-campaign
2023-10-25,epsilon,36,0,0.0,0.001201,3315.32,no,no-campaign
2023-10-26,alpha,95,0,0.0,0.004752,344.46,no,no-campaign
2023-10-26,beta,413,6,588.82,0.019152,98.14,no,no-campaign
2023-10-26,gamma,27,0,0.0,0.002065,1047.0,no,no-campaign
2023-10-26,delta,804,21,797.38,0.024299,37.97,no,no-campaign
2023-10-26,epsilon,43,0,0.0,0.001361,2969.89,no,no-campaign
2023-10-27,alpha,84,0,0.0,0.005513,417.55,no,no-campaign
2023-10-27,beta,531,7,619.02,0.018662,88.43,no,no-campaign
2023-10-27,gamma,23,0,0.0,0.001649,1064.25,no,no-campaign
2023-10-27,delta,777,18,516.43,0.029942,28.69,no,no-campaign
2023-10-27,epsilon,44,0,0.0,0.001127,2765.46,no,no-campaign
2023-10-28,alpha,82,0,0.0,0.004252,389.47,no,no-campaign
2023-10-28,beta,406,9,834.68,0.017609,92.74,no,no-campaign
2023-10-28,gamma,24,0,0.0,0.002011,1057.55,no,no-campaign
2023-10-28,delta,433,13,495.91,0.027852,38.15,no,no-campaign
2023-10-28,epsilon,26,0,0.0,0.001277,3126.91,no,no-campaign
2023-10-29,alpha,64,0,0.0,0.004874,380.53,no,no-campaign
2023-10-29,beta,273,5,512.55,0.016713,102.51,no,no-campaign
2023-10-29,gamma,20,0,0.0,0.002133,1105.58,no,no-campaign
2023-10-29,delta,447,15,590.24,0.030779,39.35,no,no-campaign
2023-10-29,epsilon,25,0,0.0,0.001314,3349.12,no,no-campaign
2023-10-30,alpha,92,0,0.0,0.004763,390.88,no,no-campaign
2023-10-30,beta,521,8,761.89,0.018071,95.24,no,no-campaign
2023-10-30,gamma,31,0,0.0,0.002012,1035.94,no,no-campaign
2023-10-30,delta,735,31,932.44,0.03853,30.08,no,no-campaign
2023-10-30,epsilon,46,0,0.0,0.00102,3273.78,no,no-campaign
2023-10-31,alpha,92,0,0.0,0.004736,397.8,no,no-campaign
2023-10-31,beta,627,10,1043.1,0.018348,104.31,no,no-campaign
2023-10-31,gamma,24,0,0.0,0.001611,1159.63,no,no-campaign
2023-10-31,delta,443,12,460.26,0.025982,38.36,no,no-campaign
2023-10-31,epsilon,58,0,0.0,0.001324,3402.77,no,no-campaign
2023-11-01,alpha,109,0,0.0,0.004832,426.55,no,no-campaign
2023-11-01,beta,372,7,580.9,0.020291,82.99,no,no-campaign
2023-11-01,gamma,33,0,0.0,0.002116,1175.22,no,no-campaign
2023-11-01,delta,527,14,415.14,0.03095,29.65,no,no-campaign
2023-11-01,epsilon,34,0,0.0,0.001382,2955.5,no,no-campaign
2023-11-02,alpha,128,0,0.0,0.004413,397.5,no,no-campaign
2023-11-02,beta,610,12,1176.57,0.015756,98.05,no,no-campaign
2023-11-02,gamma,28,0,0.0,0.001863,1026.77,no,no-campaign
2023-11-02,delta,568,14,674.85,0.027575,48.2,no,no-campaign
2023-11-02,epsilon,29,0,0.0,0.001244,3349.91,no,no-campaign
2023-11-03,alpha,156,2,772.42,0.005211,386.21,no,no-campaign
2023-11-03,beta,712,20,1647.35,0.0196,82.37,no,no-campaign
2023-11-03,gamma,38,0,0.0,0.002359,1023.32,no,no-campaign
2023-11-03,delta,634,17,616.16,0.030343,36.24,no,no-campaign
2023-11-03,epsilon,58,0,0.0,0.001017,3133.71,no,no-campaign
2023-11-04,alpha,111,0,0.0,0.00519,426.28,no,no-campaign
2023-11-04,beta,489,12,1172.27,0.016947,97.69,no,no-campaign
2023-11-04,gamma,29,0,0.0,0.001922,1212.32,no,no-campaign
2023-11-04,delta,573,17,538.92,0.028502,31.7,no,no-campaign
2023-11-04,epsilon,24,0,0.0,0.001154,3145.15,no,no-campaign
2023-11-05,alpha,92,1,392.91,0.00511,392.91,no,no-campaign
2023-11-05,beta,379,8,736.89,0.020962,92.11,no,no-campaign
2023-11-05,gamma,23,0,0.0,0.002222,1158.33,no,no-campaign
2023-11-05,delta,483,15,570.2,0.037605,38.01,no,no-campaign
2023-11-05,epsilon,17,0,0.0,0.001111,3094.82,no,no-campaign
2023-11-06,alpha,124,0,0.0,0.00566,393.86,no,no-campaign
2023-11-06,beta,635,10,1095.0,0.021407,109.5,no,no-campaign
2023-11-06,gamma,33,0,0.0,0.002057,1038.91,no,no-campaign
2023-11-06,delta,918,34,1206.27,0.027106,35.48,no,no-campaign
2023-11-06,epsilon,35,0,0.0,0.001027,3645.09,no,no-campaign
2023-11-07,alpha,166,0,0.0,0.005243,376.59,no,no-campaign
2023-11-07,beta,696,19,1931.27,0.023243,101.65,no,no-campaign
2023-11-07,gamma,36,0,0.0,0.002354,1095.58,no,no-campaign
2023-11-07,delta,800,19,685.52,0.027208,36.08,no,no-campaign
2023-11-07,epsilon,36,0,0.0,0.001075,3185.04,no,no-campaign
2023-11-08,alpha,131,2,757.92,0.005741,378.96,no,no-campaign
2023-11-08,beta,598,7,721.7,0.020101,103.1,no,no-campaign
2023-11-08,gamma,25,1,959.49,0.002131,959.49,no,no-campaign
2023-11-08,delta,571,18,642.74,0.028525,35.71,no,no-campaign
2023-11-08,epsilon,37,0,0.0,0.001095,3193.57,no,no-campaign
2023-11-09,alpha,107,0,0.0,0.004738,384.96,no,no-campaign
2023-11-09,beta,452,8,735.73,0.01948,91.97,no,no-campaign
2023-11-09,gamma,22,0,0.0,0.002223,1157.51,no,no-campaign
2023-11-09,delta,462,15,529.82,0.027563,35.32,no,no-campaign
2023-11-09,epsilon,34,1,3061.32,0.001036,3061.32,no,no-campaign
2023-11-10,alpha,125,2,940.09,0.005473,470.04,no,no-campaign
2023-11-10,beta,514,13,1223.41,0.020562,94.11,no,no-campaign
2023-11-10,gamma,31,0,0.0,0.002157,1094.23,no,no-campaign
2023-11-10,delta,431,16,627.86,0.041812,39.24,no,no-campaign
2023-11-10,epsilon,31,0,0.0,0.001419,3909.3,no,no-campaign
2023-11-11,alpha,102,2,841.58,0.004973,420.79,no,no-campaign
2023-11-11,beta,442,4,317.35,0.019063,79.34,no,no-campaign
2023-11-11,gamma,24,0,0.0,0.002276,905.72,no,no-campaign
2023-11-11,delta,387,8,322.87,0.029507,40.36,no,no-campaign
2023-11-11,epsilon,28,0,0.0,0.001264,3163.03,no,no-campaign
2023-11-12,alpha,64,2,863.7,0.005242,431.85,no,no-campaign
2023-11-12,beta,416,4,377.04,0.013768,94.26,no,no-campaign
2023-11-12,gamma,25,1,1167.2,0.002087,1167.2,no,no-campaign
2023-11-12,delta,412,14,569.81,0.031569,40.7,no,no-campaign
2023-11-12,epsilon,21,0,0.0,0.001467,2980.2,no,no-campaign
2023-11-13,alpha,140,2,843.13,0.004711,421.56,no,no-campaign
2023-11-13,beta,449,6,623.75,0.022717,103.96,no,no-campaign
2023-11-13,gamma,34,0,0.0,0.001906,1050.93,no,no-campaign
2023-11-13,delta,530,15,529.23,0.026168,35.28,no,no-campaign
2023-11-13,epsilon,32,0,0.0,0.00112,3551.03,no,no-campaign
2023-11-14,alpha,109,1,507.25,0.00434,507.25,no,no-campaign
2023-11-14,beta,608,16,1377.22,0.015627,86.08,no,no-campaign
2023-11-14,gamma,31,0,0.0,0.002009,1108.32,no,no-campaign
2023-11-14,delta,564,18,646.29,0.031715,35.91,no,no-campaign
2023-11-14,epsilon,42,0,0.0,0.001455,3437.48,no,no-campaign
2023-11-15,alpha,126,0,0.0,0.005003,430.54,no,no-campaign
2023-11-15,beta,431,7,770.5,0.017734,110.07,no,no-campaign
2023-11-15,gamma,38,1,1224.62,0.002695,1224.62,no,no-campaign
2023-11-15,delta,552,19,747.93,0.026204,39.36,no,no-campaign
2023-11-15,epsilon,39,0,0.0,0.001393,3453.27,no,no-campaign
2023-11-16,alpha,128,0,0.0,0.004512,437.71,no,no-campaign
2023-11-16,beta,513,9,962.73,0.020371,106.97,no,no-campaign
2023-11-16,gamma,40,0,0.0,0.001863,959.24,no,no-campaign
2023-11-16,delta,630,18,613.91,0.030466,34.11,no,no-campaign
2023-11-16,epsilon,33,0,0.0,0.001225,2882.71,no,no-campaign
2023-11-17,alpha,127,1,417.23,0.004546,417.23,no,no-campaign
2023-11-17,beta,416,0,0.0,0.017701,100.36,no,no-campaign
2023-11-17,gamma,37,0,0.0,0.002273,1176.96,no,no-campaign
2023-11-17,delta,512,19,705.18,0.02992,37.11,no,no-campaign
2023-11-17,epsilon,37,0,0.0,0.001213,3421.3,no,no-campaign
2023-11-18,alpha,114,2,864.38,0.006293,432.19,no,no-campaign
2023-11-18,beta,528,16,1601.99,0.018562,100.12,no,no-campaign
2023-11-18,gamma,25,0,0.0,0.002056,1073.18,no,no-campaign
2023-11-18,delta,432,23,920.2,0.036887,40.01,no,no-campaign
2023-11-18,epsilon,35,0,0.0,0.001121,2893.79,no,no-campaign
2023-11-19,alpha,124,0,0.0,0.00432,394.36,no,no-campaign
2023-11-19,beta,502,13,1172.74,0.019949,90.21,no,no-campaign
2023-11-19,gamma,31,0,0.0,0.00238,1088.85,no,no-campaign
2023-11-19,delta,635,21,744.41,0.028626,35.45,no,no-campaign
2023-11-19,epsilon,28,0,0.0,0.001185,3087.56,no,no-campaign
2023-11-20,alpha,125,1,401.09,0.005903,401.09,no,no-campaign
2023-11-20,beta,760,13,1203.47,0.016813,92.57,no,no-campaign
2023-11-20,gamma,35,0,0.0,0.001859,1111.65,no,no-campaign
2023-11-20,delta,628,19,602.6,0.028681,31.72,no,no-campaign
2023-11-20,epsilon,43,0,0.0,0.001334,3710.12,no,no-campaign
2023-11-21,alpha,120,1,408.55,0.004819,408.55,no,no-campaign
2023-11-21,beta,515,11,1127.96,0.019574,102.54,no,no-campaign
2023-11-21,gamma,34,0,0.0,0.002104,1078.75,no,no-campaign
2023-11-21,delta,495,22,685.03,0.039703,31.14,no,no-campaign
2023-11-21,epsilon,31,0,0.0,0.001334,3008.56,no,no-campaign
2023-11-22,alpha,144,0,0.0,0.004751,405.92,no,no-campaign
2023-11-22,beta,634,11,1028.19,0.020711,93.47,no,no-campaign
2023-11-22,gamma,36,0,0.0,0.002644,992.44,no,no-campaign
2023-11-22,delta,498,16,554.41,0.03327,34.65,no,no-campaign
2023-11-22,epsilon,41,0,0.0,0.001145,2766.57,no,no-campaign
2023-11-23,alpha,114,1,488.19,0.006044,488.19,no,no-campaign
2023-11-23,beta,521,12,1098.04,0.018508,91.5,no,no-campaign
2023-11-23,gamma,34,0,0.0,0.001968,1108.43,no,no-campaign
2023-11-23,delta,572,11,425.88,0.032086,38.72,no,no-campaign
2023-11-23,epsilon,30,0,0.0,0.001003,2862.64,no,no-campaign
2023-11-24,alpha,119,0,0.0,0.004716,445.88,no,no-campaign
2023-11-24,beta,599,17,1545.06,0.016294,90.89,no,no-campaign
2023-11-24,gamma,34,0,0.0,0.001758,967.1,no,no-campaign
2023-11-24,delta,613,12,369.86,0.028353,30.82,no,no-campaign
2023-11-24,epsilon,33,0,0.0,0.00095,3382.91,no,no-campaign
2023-11-25,alpha,125,2,818.88,0.003882,409.44,no,no-campaign
2023-11-25,beta,339,3,290.86,0.014209,96.95,no,no-campaign
2023-11-25,gamma,29,0,0.0,0.002174,989.12,no,no-campaign
2023-11-25,delta,605,9,305.48,0.025371,33.94,no,no-campaign
