brand,level_1,TimeIdx,sessions,conversions,revenue,cr,aov,idx_sessions,idx_cr,idx_aov,Level,Year
beta,233,234,351,5,409.15,0.014245014245014245,81.83,0.9152542372881356,0.8187644407494151,0.8645551014247663,Daily,2025
beta,234,235,297,5,466.7,0.016835016835016835,93.34,0.7744458930899609,0.9676307027038541,0.9861612265304618,Daily,2025
beta,235,236,282,5,499.32,0.01773049645390071,99.864,0.7353324641460235,1.0191004209327827,1.0550889728544894,Daily,2025
beta,236,237,377,10,1012.09,0.026525198938992044,101.209,0.9830508474576272,1.524595855188566,1.069299245510194,Daily,2025
beta,237,238,542,14,1365.34,0.025830258302583026,97.52428571428571,1.4132985658409387,1.4846525689456183,1.0303692866563872,Daily,2025
beta,238,239,477,7,764.83,0.014675052410901468,109.26142857142858,1.24380704041721,0.8434818578286427,1.1543752347597005,Daily,2025
beta,239,240,342,2,181.37,0.005847953216374269,90.685,0.8917861799217731,0.3361243493602862,0.9581104652658552,Daily,2025
beta,240,241,387,11,942.83,0.028423772609819122,85.71181818181819,1.0091264667535853,1.63372067479767,0.9055675138883411,Daily,2025
beta,241,242,194,1,85.67,0.005154639175257732,85.67,0.5058670143415906,0.2962745553639636,0.905125693988265,Daily,2025
beta,242,243,225,6,566.75,0.02666666666666667,94.45833333333333,0.5867014341590613,1.532727033082905,0.9979767072640153,Daily,2025
beta,243,244,557,5,456.47,0.008976660682226212,91.29400000000001,1.4524119947848761,0.5159538935422705,0.9645447076802227,Daily,2025
beta,244,245,480,12,1060.51,0.025,88.37583333333333,1.2516297262059974,1.4369315935152236,0.9337135225589422,Daily,2025
beta,245,246,292,11,1206.92,0.03767123287671233,109.72000000000001,0.7614080834419817,2.165239387488693,1.1592201604341363,Daily,2025
beta,246,247,418,7,641.06,0.01674641148325359,91.58,1.0899608865710562,0.9625379095317287,0.9675663716055248,Daily,2025
beta,247,248,590,7,613.58,0.011864406779661017,87.65428571428572,1.5384615384615385,0.681933637600445,0.9260901854580195,Daily,2025
beta,248,249,406,5,431.48,0.012315270935960592,86.296,1.058670143415906,0.7078480756232628,0.9117395457967938,Daily,2025
beta,249,250,227,3,234.77,0.013215859030837005,78.25666666666667,0.5919165580182529,0.759611415074127,0.8268019111226217,Daily,2025
beta,250,251,433,8,749.98,0.018475750577367205,93.7475,1.1290743155149934,1.0619355887410427,0.9904665693610935,Daily,2025
beta,251,252,415,6,632.15,0.014457831325301205,105.35833333333333,1.0821382007822686,0.8309965842015751,1.1131380246968634,Daily,2025
beta,252,253,325,6,633.46,0.018461538461538463,105.57666666666667,0.847457627118644,1.061118715211242,1.1154447727983472,Daily,2025
beta,253,254,386,6,548.74,0.015544041450777202,91.45666666666666,1.0065189048239895,0.8934289700612789,0.9662633230596486,Daily,2025
beta,254,255,322,8,791.68,0.024844720496894408,98.96,0.8396349413298566,1.4280065525617127,1.045537979188499,Daily,2025
beta,255,256,349,5,434.25,0.014326647564469915,86.85,0.910039113428944,0.82345650058179,0.9175926989947568,Daily,2025
beta,256,257,363,4,343.8,0.011019283746556474,85.95,0.9465449804432855,0.6333582781334318,0.9080839663626868,Daily,2025
beta,257,258,411,5,455.2,0.012165450121654502,91.03999999999999,1.0717079530638853,0.6992367851655589,0.9618611320262828,Daily,2025
beta,258,259,342,6,672.99,0.017543859649122806,112.165,0.8917861799217731,1.0083730480808586,1.1850522174179263,Daily,2025
beta,259,260,440,10,874.77,0.022727272727272728,87.477,1.1473272490221642,1.3063014486502031,0.9242171160617657,Daily,2025
beta,260,261,405,7,727.95,0.01728395061728395,103.99285714285715,1.0560625814863103,0.9934341881092902,1.0987114157960907,Daily,2025
beta,261,262,352,6,547.58,0.017045454545454544,91.26333333333334,0.9178617992177314,0.9797260864876522,0.9642207064201669,Daily,2025
beta,262,263,418,9,934.29,0.0215311004784689,103.81,1.0899608865710562,1.2375487408265082,1.0967794828168764,Daily,2025
beta,263,264,252,6,527.28,0.023809523809523808,87.88,0.6571056062581486,1.368506279538308,0.928474915229237,Daily,2025
beta,264,265,391,10,1000.83,0.02557544757033248,100.083,1.0195567144719686,1.4700067452841161,1.0574027644616264,Daily,2025
beta,265,266,415,9,838.62,0.021686746987951807,93.18,1.0821382007822686,1.2464948763023624,0.9844707851736494,Daily,2025
beta,266,267,393,7,653.54,0.017811704834605598,93.36285714285714,1.0247718383311604,1.0237680564485052,0.9864027181528635,Daily,2025
beta,267,268,363,5,485.85,0.013774104683195593,97.17,0.9465449804432855,0.7916978476667897,1.0266261665091598,Daily,2025
beta,268,269,348,8,854.8,0.022988505747126436,106.85,0.9074315514993481,1.3213164078300905,1.1288978685963127,Daily,2025
beta,269,270,307,5,431.63,0.016286644951140065,86.326,0.8005215123859192,0.9361117873063345,0.912056503551196,Daily,2025
beta,270,271,293,6,529.6,0.020477815699658702,88.26666666666667,0.7640156453715776,1.1770088138008656,0.9325601485082003,Daily,2025
beta,271,272,384,5,508.68,0.013020833333333334,101.736,1.001303780964798,0.7484018716225123,1.074867136729195,Daily,2025
beta,272,273,358,8,722.44,0.0223463687150838,90.305,0.9335071707953064,1.284408128281764,0.9540956670434257,Daily,2025
beta,273,274,510,4,313.53,0.00784313725490196,78.3825,1.3298565840938723,0.45080206855379557,0.828131372814698,Daily,2025
beta,274,275,536,13,1226.43,0.024253731343283583,94.34076923076924,1.3976531942633637,1.394038113111784,0.9967346121324474,Daily,2025
beta,275,276,463,6,492.55,0.012958963282937365,82.09166666666667,1.2073011734028682,0.7448457504182584,0.86731967739372,Daily,2025
beta,276,277,352,3,303.62,0.008522727272727272,101.20666666666666,0.9178617992177314,0.4898630432438261,1.069274593240407,Daily,2025
beta,277,278,402,6,674.93,0.014925373134328358,112.48833333333333,1.0482398956975227,0.8578696080687901,1.188468317659818,Daily,2025
beta,278,279,637,13,1240.84,0.02040816326530612,95.44923076923077,1.6610169491525424,1.1730053824614068,1.0084457948015182,Daily,2025
beta,279,280,567,8,684.84,0.014109347442680775,85.605,1.4784876140808345,0.8109666841708492,0.90443895218706,Daily,2025
beta,280,281,419,4,427.82,0.00954653937947494,106.955,1.092568448500652,0.5487089617241904,1.1300072207367209,Daily,2025
beta,281,282,646,9,820.42,0.01393188854489164,91.15777777777777,1.6844850065189048,0.8007668322995053,0.9631054846917141,Daily,2025
beta,282,283,520,4,382.36,0.007692307692307693,95.59,1.3559322033898304,0.44213279800468414,1.009933058110637,Daily,2025
beta,283,284,370,13,1313.75,0.03513513513513514,101.0576923076923,0.9647979139504563,2.019471428724098,1.067700640630939,Daily,2025
beta,284,285,478,8,666.03,0.016736401673640166,83.25375,1.2464146023468057,0.9619625730645847,0.879597388185777,Daily,2025
beta,285,286,415,7,648.75,0.016867469879518072,92.67857142857143,1.0821382007822686,0.9694960149018376,0.9791730627072103,Daily,2025
beta,286,287,657,15,1529.08,0.0228310502283105,101.93866666666666,1.713168187744459,1.3122662954476925,1.077008362447824,Daily,2025
beta,287,288,517,10,926.3,0.019342359767891684,92.63,1.348109517601043,1.1117459137448538,0.9786598930096064,Daily,2025
beta,288,289,403,9,853.26,0.022332506203473945,94.80666666666667,1.0508474576271187,1.2836113490458572,1.0016569389679093,Daily,2025
beta,289,290,556,16,1615.26,0.02877697841726619,100.95375,1.4498044328552804,1.6540219781470198,1.0666024632831541,Daily,2025
beta,290,291,460,8,759.19,0.017391304347826087,94.89875,1.199478487614081,0.999604586793199,1.0026298231862831,Daily,2025
beta,291,292,428,5,483.67,0.011682242990654205,96.73400000000001,1.1160365058670143,0.6714633614557118,1.0220197138118459,Daily,2025
beta,292,293,439,7,792.64,0.015945330296127564,113.23428571428572,1.1447196870925684,0.916493954861646,1.1963494973784095,Daily,2025
beta,293,294,601,15,1427.58,0.024958402662229616,95.172,1.5671447196870925,1.4345406923612878,1.0055167800659643,Daily,2025
beta,294,295,346,9,869.52,0.02601156069364162,96.61333333333333,0.9022164276401564,1.495073334293296,1.020744839288583,Daily,2025
beta,295,296,567,5,478.01,0.008818342151675485,95.602,1.4784876140808345,0.5068541776067808,1.0100598412123978,Daily,2025
beta,296,297,450,8,744.36,0.017777777777777778,93.045,1.1734028683181226,1.02181802205527,0.9830444752788389,Daily,2025
beta,297,298,485,8,711.63,0.016494845360824743,88.95375,1.2646675358539765,0.9480785771646836,0.9398193615222205,Daily,2025
beta,298,299,314,4,336.05,0.012738853503184714,84.0125,0.81877444589309,0.7321944425555279,0.8876137780575362,Daily,2025
beta,299,300,548,6,638.89,0.010948905109489052,106.48166666666667,1.4289439374185138,0.629313106649003,1.1250063317228176,Daily,2025
beta,300,301,434,6,609.36,0.013824884792626729,101.56,1.1316818774445894,0.7946165494093402,1.0730076512367013,Daily,2025
beta,301,302,586,10,947.58,0.017064846416382253,94.75800000000001,1.5280312907431552,0.9808406781673881,1.001142763055212,Daily,2025
beta,302,303,457,9,892.6,0.019693654266958426,99.17777777777778,1.1916558018252934,1.131937360318338,1.0478388577019382,Daily,2025
beta,303,304,722,11,849.47,0.015235457063711912,77.22454545454546,1.8826597131681877,0.875692383859693,0.8158972837337899,Daily,2025
gamma,0,1,1949,3,2951.44,0.0015392508978963571,983.8133333333334,0.7065434112742432,0.8280037557294636,0.8893010822184076,Monthly,Overall
gamma,1,2,1887,6,6756.12,0.003179650238473768,1126.02,0.6840674279499728,1.710417933139083,1.017846344089229,Monthly,Overall
gamma,2,3,3528,7,7796.77,0.001984126984126984,1113.8242857142857,1.2789559543230016,1.0673143650242887,1.0068222386565802,Monthly,Overall
gamma,3,4,4163,7,7728.37,0.0016814797021378813,1104.0528571428572,1.5091535254667392,0.9045123900566157,0.9979895244526074,Monthly,Overall
gamma,4,5,3899,5,5528.87,0.0012823800974608873,1105.774,1.4134493384085554,0.6898261605183913,0.999545321831693,Monthly,Overall
gamma,5,6,2613,6,6640.68,0.002296211251435132,1106.78,0.9472539423599783,1.2351927439087063,1.0004546781683068,Monthly,Overall
gamma,6,7,2097,1,1191.54,0.0004768717215069146,1191.54,0.7601957585644372,0.2565219074736488,1.0770720172253423,Monthly,Overall
gamma,7,8,2307,4,4596.66,0.0017338534893801473,1149.165,0.8363240891789016,0.9326856349757113,1.0387678673605254,Monthly,Overall
gamma,8,9,2501,9,9690.369999999999,0.003598560575769692,1076.7077777777777,0.906652166032264,1.9357608795482504,0.9732714119318919,Monthly,Overall
gamma,9,10,3112,7,7649.4,0.002249357326478149,1092.7714285714285,1.1281493565343483,1.2099887788578698,0.9877918718109736,Monthly,Overall
gamma,10,11,2904,6,6641.34,0.002066115702479339,1106.89,1.0527460576400218,1.1114182644054578,1.000554110769726,Monthly,Overall
gamma,11,12,3257,3,3234.7799999999997,0.00092109303039607,1078.26,1.1807141562443357,0.49548029472420163,0.9746745164185823,Monthly,Overall
gamma,0,1,498,0,0.0,0.0,0.0,0.7488721804511278,0.0,0.0,Weekly,Overall
gamma,1,2,415,1,1054.52,0.0024096385542168677,1054.52,0.6240601503759399,1.4629024740939065,1.0028196337804491,Weekly,Overall
gamma,2,3,444,1,878.15,0.0022522522522522522,878.15,0.6676691729323309,1.3673525377229079,0.8350965950425799,Weekly,Overall
gamma,3,4,447,1,1018.77,0.0022371364653243847,1018.77,0.6721804511278195,1.3581756750536267,0.9688223630718319,Weekly,Overall
gamma,4,5,457,1,1145.12,0.002188183807439825,1145.12,0.687218045112782,1.3284562948555168,1.088977751995854,Weekly,Overall
gamma,5,6,469,0,0.0,0.0,0.0,0.7052631578947368,0.0,0.0,Weekly,Overall
gamma,6,7,474,1,941.66,0.002109704641350211,941.66,0.7127819548872181,1.2808112378670276,0.8954928653280143,Weekly,Overall
gamma,7,8,452,2,2315.44,0.004424778761061947,1157.72,0.6796992481203008,2.686303215703412,1.100960006847003,Weekly,Overall
gamma,8,9,663,2,2353.9,0.0030165912518853697,1176.95,0.9969924812030075,1.8313862043709537,1.1192472100841138,Weekly,Overall
gamma,9,10,828,1,1031.61,0.0012077294685990338,1031.61,1.2451127819548873,0.7332180274746027,0.981032851348717,Weekly,Overall
gamma,10,11,807,1,1101.84,0.0012391573729863693,1101.84,1.2135338345864661,0.752298050494388,1.0478196575547642,Weekly,Overall
gamma,11,12,740,4,4631.31,0.005405405405405406,1157.8275,1.112781954887218,3.2816460905349794,1.1010622364022806,Weekly,Overall
gamma,12,13,794,1,1032.01,0.0012594458438287153,1032.01,1.193984962406015,0.7646152729835909,0.9814132403916107,Weekly,Overall
gamma,13,14,965,1,1060.81,0.0010362694300518134,1060.81,1.4511278195488722,0.6291238619160322,1.0088012514799511,Weekly,Overall
gamma,14,15,942,2,2124.12,0.0021231422505307855,1062.06,1.4165413533834585,1.288969271229238,1.0099899672389938,Weekly,Overall
gamma,15,16,943,4,4543.44,0.0042417815482502655,1135.86,1.4180451127819549,2.5752047794229957,1.0801717456528666,Weekly,Overall
gamma,16,17,1029,0,0.0,0.0,0.0,1.5473684210526315,0.0,0.0,Weekly,Overall
gamma,17,18,971,1,967.26,0.0010298661174047373,967.26,1.4601503759398495,0.6252363818218034,0.919837764073206,Weekly,Overall
gamma,18,19,924,1,1222.17,0.0010822510822510823,1222.17,1.3894736842105264,0.6570395311136051,1.1622501913832375,Weekly,Overall
gamma,19,20,864,0,0.0,0.0,0.0,1.299248120300752,0.0,0.0,Weekly,Overall
gamma,20,21,857,3,3339.44,0.003500583430571762,1113.1466666666668,1.2887218045112783,2.1252200469625593,1.0585719878338906,Weekly,Overall
gamma,21,22,726,0,0.0,0.0,0.0,1.0917293233082708,0.0,0.0,Weekly,Overall
gamma,22,23,592,1,1191.33,0.0016891891891891893,1191.33,0.8902255639097745,1.025514403292181,1.1329221961761393,Weekly,Overall
gamma,23,24,623,1,1328.03,0.0016051364365971107,1328.03,0.9368421052631579,0.9744855967078189,1.2629201515850337,Weekly,Overall
gamma,24,25,588,4,4121.32,0.006802721088435374,1030.33,0.8842105263157894,4.129962766999803,0.9798156064114574,Weekly,Overall
gamma,25,26,607,0,0.0,0.0,0.0,0.912781954887218,0.0,0.0,Weekly,Overall
gamma,26,27,496,0,0.0,0.0,0.0,0.7458646616541353,0.0,0.0,Weekly,Overall
gamma,27,28,453,0,0.0,0.0,0.0,0.681203007518797,0.0,0.0,Weekly,Overall
gamma,28,29,489,1,1191.54,0.002044989775051125,1191.54,0.7353383458646616,1.2415225495888982,1.1331219004236583,Weekly,Overall
gamma,29,30,462,0,0.0,0.0,0.0,0.6947368421052632,0.0,0.0,Weekly,Overall
gamma,30,31,538,1,1203.38,0.0018587360594795538,1203.38,0.8090225563909774,1.128447075741582,1.1443814160933097,Weekly,Overall
gamma,31,32,506,1,1159.64,0.001976284584980237,1159.64,0.7609022556390977,1.1998113176857137,1.1027858742528924,Weekly,Overall
gamma,32,33,507,2,2233.6400000000003,0.0039447731755424065,1116.8200000000002,0.762406015037594,2.394889651869709,1.0620652272111306,Weekly,Overall
gamma,33,34,525,0,0.0,0.0,0.0,0.7894736842105263,0.0,0.0,Weekly,Overall
gamma,34,35,533,1,944.26,0.001876172607879925,944.26,0.8015037593984963,1.1390328832063248,0.8979653941068229,Weekly,Overall
gamma,35,36,567,1,1081.98,0.001763668430335097,1081.98,0.8526315789473684,1.0707310877406897,1.028933341575096,Weekly,Overall
gamma,36,37,571,3,3283.93,0.005253940455341506,1094.6433333333332,0.8586466165413534,3.189691033707379,1.0409758246913698,Weekly,Overall
gamma,37,38,589,2,2144.34,0.003395585738539898,1072.17,0.8857142857142857,2.0614754728318205,1.01960430029813,Weekly,Overall
gamma,38,39,609,2,2235.8599999999997,0.003284072249589491,1117.9299999999998,0.9157894736842105,1.993775128896457,1.06312080680516,Weekly,Overall
gamma,39,40,727,0,0.0,0.0,0.0,1.093233082706767,0.0,0.0,Weekly,Overall
gamma,40,41,694,1,983.28,0.001440922190201729,983.28,1.043609022556391,0.8747903843645116,0.9350723452410955,Weekly,Overall
gamma,41,42,707,3,3093.41,0.004243281471004243,1031.1366666666665,1.063157894736842,2.5761153893167092,0.9805827243146261,Weekly,Overall
gamma,42,43,705,3,3572.71,0.00425531914893617,1190.9033333333334,1.0601503759398496,2.5834235180807283,1.1325164478637195,Weekly,Overall
gamma,43,44,709,0,0.0,0.0,0.0,1.0661654135338345,0.0,0.0,Weekly,Overall
gamma,44,45,667,3,3145.77,0.004497751124437781,1048.59,1.0030075187969925,2.7306050678364517,0.9971803662195511,Weekly,Overall
gamma,45,46,677,1,1224.62,0.0014771048744460858,1224.62,1.018045112781955,0.8967570557591893,1.1645800742709607,Weekly,Overall
gamma,46,47,691,1,1011.04,0.001447178002894356,1011.04,1.0390977443609022,0.8785883165686991,0.9614713448179126,Weekly,Overall
gamma,47,48,727,1,1259.91,0.001375515818431912,1259.91,1.093233082706767,0.8350818799848296,1.1981398975802504,Weekly,Overall
gamma,48,49,771,0,0.0,0.0,0.0,1.1593984962406014,0.0,0.0,Weekly,Overall
gamma,49,50,712,2,2140.5699999999997,0.0028089887640449437,1070.2849999999999,1.0706766917293233,1.7053497942386828,1.0178117169334937,Weekly,Overall
gamma,50,51,719,1,1094.21,0.0013908205841446453,1094.21,1.081203007518797,0.8443734725298625,1.0405637365615685,Weekly,Overall
gamma,51,52,747,0,0.0,0.0,0.0,1.1233082706766917,0.0,0.0,Weekly,Overall
gamma,0,1,55,0,0.0,0.0,0.0,0.6145251396648045,1.0,1.0,Daily,Overall
gamma,1,2,64,0,0.0,0.0,0.0,0.7150837988826816,1.0,1.0,Daily,Overall
gamma,2,3,80,0,0.0,0.0,0.0,0.8938547486033519,1.0,1.0,Daily,Overall
gamma,3,4,61,0,0.0,0.0,0.0,0.6815642458100558,1.0,1.0,Daily,Overall
gamma,4,5,65,0,0.0,0.0,0.0,0.7262569832402235,1.0,1.0,Daily,Overall
gamma,5,6,64,0,0.0,0.0,0.0,0.7150837988826816,1.0,1.0,Daily,Overall
gamma,6,7,60,0,0.0,0.0,0.0,0.6703910614525139,1.0,1.0,Daily,Overall
gamma,7,8,52,0,0.0,0.0,0.0,0.5810055865921788,1.0,1.0,Daily,Overall
gamma,8,9,70,0,0.0,0.0,0.0,0.7821229050279329,1.0,1.0,Daily,Overall
gamma,9,10,54,0,0.0,0.0,0.0,0.6033519553072626,1.0,1.0,Daily,Overall
gamma,10,11,56,0,0.0,0.0,0.0,0.6256983240223464,1.0,1.0,Daily,Overall
gamma,11,12,62,0,0.0,0.0,0.0,0.6927374301675978,1.0,1.0,Daily,Overall
gamma,12,13,55,0,0.0,0.0,0.0,0.6145251396648045,1.0,1.0,Daily,Overall
gamma,13,14,67,0,0.0,0.0,0.0,0.7486033519553073,1.0,1.0,Daily,Overall
gamma,14,15,71,0,0.0,0.0,0.0,0.7932960893854749,1.0,1.0,Daily,Overall
gamma,15,16,71,1,1054.52,0.014084507042253521,1054.52,0.7932960893854749,1.0,1.0,Daily,Overall
gamma,16,17,60,0,0.0,0.0,0.0,0.6703910614525139,1.0,1.0,Daily,Overall
gamma,17,18,62,0,0.0,0.0,0.0,0.6927374301675978,1.0,1.0,Daily,Overall
gamma,18,19,62,0,0.0,0.0,0.0,0.6927374301675978,1.0,1.0,Daily,Overall
gamma,19,20,62,0,0.0,0.0,0.0,0.6927374301675978,1.0,1.0,Daily,Overall
gamma,20,21,64,1,878.15,0.015625,878.15,0.7150837988826816,1.0,1.0,Daily,Overall
gamma,21,22,56,0,0.0,0.0,0.0,0.6256983240223464,1.0,1.0,Daily,Overall
gamma,22,23,62,0,0.0,0.0,0.0,0.6927374301675978,1.0,1.0,Daily,Overall
gamma,23,24,66,0,0.0,0.0,0.0,0.7374301675977654,1.0,1.0,Daily,Overall
gamma,24,25,67,0,0.0,0.0,0.0,0.7486033519553073,1.0,1.0,Daily,Overall
gamma,25,26,55,0,0.0,0.0,0.0,0.6145251396648045,1.0,1.0,Daily,Overall
gamma,26,27,64,1,1018.77,0.015625,1018.77,0.7150837988826816,1.0,1.0,Daily,Overall
gamma,27,28,71,0,0.0,0.0,0.0,0.7932960893854749,1.0,1.0,Daily,Overall
gamma,28,29,57,0,0.0,0.0,0.0,0.6368715083798883,1.0,1.0,Daily,Overall
gamma,29,30,64,0,0.0,0.0,0.0,0.7150837988826816,1.0,1.0,Daily,Overall
gamma,30,31,70,0,0.0,0.0,0.0,0.7821229050279329,1.0,1.0,Daily,Overall
gamma,31,32,67,0,0.0,0.0,0.0,0.7486033519553073,1.0,1.0,Daily,Overall
gamma,32,33,73,1,1145.12,0.0136986301369863,1145.12,0.8156424581005587,1.0,1.0,Daily,Overall
gamma,33,34,68,0,0.0,0.0,0.0,0.7597765363128491,1.0,1.0,Daily,Overall
gamma,34,35,59,0,0.0,0.0,0.0,0.659217877094972,1.0,1.0,Daily,Overall
gamma,35,36,50,0,0.0,0.0,0.0,0.5586592178770949,1.0,1.0,Daily,Overall
gamma,36,37,73,0,0.0,0.0,0.0,0.8156424581005587,1.0,1.0,Daily,Overall
gamma,37,38,83,0,0.0,0.0,0.0,0.9273743016759777,1.0,1.0,Daily,Overall
gamma,38,39,67,0,0.0,0.0,0.0,0.7486033519553073,1.0,1.0,Daily,Overall
gamma,39,40,70,0,0.0,0.0,0.0,0.7821229050279329,1.0,1.0,Daily,Overall
gamma,40,41,70,0,0.0,0.0,0.0,0.7821229050279329,1.0,1.0,Daily,Overall
gamma,41,42,63,0,0.0,0.0,0.0,0.7039106145251397,1.0,1.0,Daily,Overall
gamma,42,43,55,0,0.0,0.0,0.0,0.6145251396648045,1.0,1.0,Daily,Overall
gamma,43,44,72,0,0.0,0.0,0.0,0.8044692737430168,1.0,1.0,Daily,Overall
gamma,44,45,72,0,0.0,0.0,0.0,0.8044692737430168,1.0,1.0,Daily,Overall
gamma,45,46,72,0,0.0,0.0,0.0,0.8044692737430168,1.0,1.0,Daily,Overall
gamma,46,47,61,0,0.0,0.0,0.0,0.6815642458100558,1.0,1.0,Daily,Overall
gamma,47,48,61,1,941.66,0.01639344262295082,941.66,0.6815642458100558,1.0,1.0,Daily,Overall
gamma,48,49,65,0,0.0,0.0,0.0,0.7262569832402235,1.0,1.0,Daily,Overall
gamma,49,50,61,0,0.0,0.0,0.0,0.6815642458100558,1.0,1.0,Daily,Overall
gamma,50,51,70,0,0.0,0.0,0.0,0.7821229050279329,1.0,1.0,Daily,Overall
gamma,51,52,83,0,0.0,0.0,0.0,0.9273743016759777,1.0,1.0,Daily,Overall
gamma,52,53,57,0,0.0,0.0,0.0,0.6368715083798883,1.0,1.0,Daily,Overall
gamma,53,54,62,2,2315.44,0.03225806451612903,1157.72,0.6927374301675978,1.0,1.0,Daily,Overall
gamma,54,55,79,1,1160.49,0.012658227848101266,1160.49,0.88268156424581,1.0,1.0,Daily,Overall
gamma,55,56,57,0,0.0,0.0,0.0,0.6368715083798883,1.0,1.0,Daily,Overall
gamma,56,57,59,0,0.0,0.0,0.0,0.659217877094972,1.0,1.0,Daily,Overall
gamma,57,58,62,1,1193.41,0.016129032258064516,1193.41,0.6927374301675978,1.0,1.0,Daily,Overall
gamma,58,59,76,0,0.0,0.0,0.0,0.8491620111731844,1.0,1.0,Daily,Overall
gamma,59,60,104,0,0.0,0.0,0.0,1.1620111731843576,1.0,1.0,Daily,Overall
gamma,60,61,123,0,0.0,0.0,0.0,1.3743016759776536,1.0,1.0,Daily,Overall
gamma,61,62,117,0,0.0,0.0,0.0,1.3072625698324023,1.0,1.0,Daily,Overall
gamma,62,63,113,0,0.0,0.0,0.0,1.2625698324022345,1.0,1.0,Daily,Overall
gamma,63,64,126,0,0.0,0.0,0.0,1.4078212290502794,1.0,1.0,Daily,Overall
gamma,64,65,119,0,0.0,0.0,0.0,1.329608938547486,1.0,1.0,Daily,Overall
gamma,65,66,127,0,0.0,0.0,0.0,1.4189944134078212,1.0,1.0,Daily,Overall
gamma,66,67,114,0,0.0,0.0,0.0,1.2737430167597765,1.0,1.0,Daily,Overall
gamma,67,68,107,1,1031.61,0.009345794392523364,1031.61,1.1955307262569832,1.0,1.0,Daily,Overall
gamma,68,69,124,0,0.0,0.0,0.0,1.3854748603351956,1.0,1.0,Daily,Overall
gamma,69,70,105,0,0.0,0.0,0.0,1.1731843575418994,1.0,1.0,Daily,Overall
gamma,70,71,106,0,0.0,0.0,0.0,1.1843575418994414,1.0,1.0,Daily,Overall
gamma,71,72,126,0,0.0,0.0,0.0,1.4078212290502794,1.0,1.0,Daily,Overall
gamma,72,73,136,0,0.0,0.0,0.0,1.5195530726256983,1.0,1.0,Daily,Overall
gamma,73,74,110,0,0.0,0.0,0.0,1.229050279329609,1.0,1.0,Daily,Overall
gamma,74,75,110,0,0.0,0.0,0.0,1.229050279329609,1.0,1.0,Daily,Overall
gamma,75,76,113,0,0.0,0.0,0.0,1.2625698324022345,1.0,1.0,Daily,Overall
gamma,76,77,107,0,0.0,0.0,0.0,1.1955307262569832,1.0,1.0,Daily,Overall
gamma,77,78,108,2,2183.75,0.018518518518518517,1091.875,1.2067039106145252,1.0,1.0,Daily,Overall
gamma,78,79,100,0,0.0,0.0,0.0,1.1173184357541899,1.0,1.0,Daily,Overall
gamma,79,80,124,0,0.0,0.0,0.0,1.3854748603351956,1.0,1.0,Daily,Overall
gamma,80,81,112,1,1131.0,0.008928571428571428,1131.0,1.2513966480446927,1.0,1.0,Daily,Overall
gamma,81,82,100,0,0.0,0.0,0.0,1.1173184357541899,1.0,1.0,Daily,Overall
gamma,82,83,115,1,1155.66,0.008695652173913044,1155.66,1.2849162011173185,1.0,1.0,Daily,Overall
gamma,83,84,90,1,1032.01,0.011111111111111112,1032.01,1.005586592178771,1.0,1.0,Daily,Overall
gamma,84,85,116,1,1262.74,0.008620689655172414,1262.74,1.2960893854748603,1.0,1.0,Daily,Overall
gamma,85,86,122,0,0.0,0.0,0.0,1.3631284916201116,1.0,1.0,Daily,Overall
gamma,86,87,111,0,0.0,0.0,0.0,1.2402234636871508,1.0,1.0,Daily,Overall
gamma,87,88,96,0,0.0,0.0,0.0,1.0726256983240223,1.0,1.0,Daily,Overall
gamma,88,89,117,0,0.0,0.0,0.0,1.3072625698324023,1.0,1.0,Daily,Overall
gamma,89,90,131,0,0.0,0.0,0.0,1.4636871508379887,1.0,1.0,Daily,Overall
gamma,90,91,122,1,1060.81,0.00819672131147541,1060.81,1.3631284916201116,1.0,1.0,Daily,Overall
gamma,91,92,146,0,0.0,0.0,0.0,1.6312849162011174,1.0,1.0,Daily,Overall
gamma,92,93,157,0,0.0,0.0,0.0,1.7541899441340782,1.0,1.0,Daily,Overall
gamma,93,94,130,0,0.0,0.0,0.0,1.452513966480447,1.0,1.0,Daily,Overall
gamma,94,95,133,0,0.0,0.0,0.0,1.4860335195530727,1.0,1.0,Daily,Overall
gamma,95,96,128,0,0.0,0.0,0.0,1.4301675977653632,1.0,1.0,Daily,Overall
gamma,96,97,117,0,0.0,0.0,0.0,1.3072625698324023,1.0,1.0,Daily,Overall
gamma,97,98,127,0,0.0,0.0,0.0,1.4189944134078212,1.0,1.0,Daily,Overall
gamma,98,99,141,0,0.0,0.0,0.0,1.5754189944134078,1.0,1.0,Daily,Overall
gamma,99,100,123,0,0.0,0.0,0.0,1.3743016759776536,1.0,1.0,Daily,Overall
gamma,100,101,169,0,0.0,0.0,0.0,1.888268156424581,1.0,1.0,Daily,Overall
gamma,101,102,125,1,1098.03,0.008,1098.03,1.3966480446927374,1.0,1.0,Daily,Overall
gamma,102,103,123,0,0.0,0.0,0.0,1.3743016759776536,1.0,1.0,Daily,Overall
gamma,103,104,141,1,1026.09,0.0070921985815602835,1026.09,1.5754189944134078,1.0,1.0,Daily,Overall
gamma,104,105,144,1,1021.9,0.006944444444444444,1021.9,1.6089385474860336,1.0,1.0,Daily,Overall
gamma,105,106,128,0,0.0,0.0,0.0,1.4301675977653632,1.0,1.0,Daily,Overall
